path,extension,size_bytes,layer,kind,status,symbols,business_rules,evidence,notes
tests/event-reducer.test.ts,.ts,5948,test,source-code,analyzed,EventDraftV1;EventReducerRegistry;TestState;services;seed;draft;stream;cursor;sealed;event;materialize;registry;errorKind;verified;replay;forgeries,,tests/event-reducer.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/event-sealing.test.ts,.ts,8015,test,source-code,analyzed,EventDraftV1;services;draft;goldenUnsigned;seal;integrityKind;event;value;reversed;references;nonIndex;first;successor;changed,,tests/event-sealing.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/event-store-corruption.test.ts,.ts,8793,test,source-code,analyzed,DurableOperation;eventsPath;snapshotPath;rejectedPersistedText;mutationOperations;draft;reducers;runtime;persistedThreeEvents;storage;ports;snapshot;events;records;persistedSnapshot;tail,,tests/event-store-corruption.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/event-store-fault-campaign.test.ts,.ts,22024,test,source-code,analyzed,TransactionReceipt;TransactionServices;TransactionSummary;DurableOperation;campaignTimeoutMilliseconds;eventsPath;snapshotPath;progressPath;selectedOperations;SelectedOperation;CrashPhase;TerminalPhase;ExecutionPhase;Storage;StorageSnapshot;Pair,,tests/event-store-fault-campaign.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/event-store-preparation.test.ts,.ts,40104,test,source-code,analyzed,EventAppendServices;State;seed;draft;reducers;services;firstFiles;storage;prepared;persistedStorage;failureCode;result;initial;first;successor;second,,tests/event-store-preparation.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/event-store-transaction.test.ts,.ts,20574,test,source-code,analyzed,draft;reducers;materializerProxy;target;fakeRuntime;storage;output;eventPlan;manifestPaths;manifest;first;second;state;registry;native;detector,,tests/event-store-transaction.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/fake-transactions.test.ts,.ts,18470,test,source-code,analyzed,DurableOperation;MemoryTransactionStorage;StorageSnapshot;OperationCase;empty;brain;written;cases;storage;snapshot;calls;before;encodedBefore;rule;first;secret,,tests/fake-transactions.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/fake-workspace.test.ts,.ts,2600,test,source-code,analyzed,principal;project;start;fixture;workspace,,tests/fake-workspace.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/fixtures/events/golden-event-v1.json,.json,1138,source,configuration,analyzed,draft;unsignedCanonical;eventHash,,tests/fixtures/events/golden-event-v1.json,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/fixtures/locks/worker.ts,.ts,7913,source,source-code,analyzed,TransactionServices;DurableOperation;DurableOperationEvent;Barrier;handshakeTimeoutMilliseconds;observedIdentity;isRecord;parseBarrier;value;send;waitForStart;timer;onDisconnect;onMessage;finish;services,,tests/fixtures/locks/worker.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/fixtures/transactions/worker.ts,.ts,5157,source,source-code,analyzed,TransactionServices;DurableOperation;DurableOperationEvent;Barrier;RecoveryRequest;handshakeTimeoutMilliseconds;isRecord;parseBarrier;value;parseRecoveryRequest;send;waitForStart;timer;onDisconnect;onMessage;finish,,tests/fixtures/transactions/worker.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/gates-approvals-evidence.test.ts,.ts,4510,test,source-code,analyzed,digests;binding;approval;context;decision;enforce;warn;shadow;evidence;second,,tests/gates-approvals-evidence.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/git-evidence.test.ts,.ts,2596,test,source-code,analyzed,digests;utf8;raw;record;serialized;first;second,,tests/git-evidence.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/git-observation.test.ts,.ts,10436,test,source-code,analyzed,digests;utf8;EMPTY;ok;REFS_OK;STATUS_OK;runner;call;result;observe;branches;rejectingRunner,,tests/git-observation.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/git-paths-properties.test.ts,.ts,3481,test,source-code,analyzed,digests;createGenerator;state;generateBytes;length;bytes;SEEDS;next;paths;sorted;path;encoder;text,,tests/git-paths-properties.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/git-paths.test.ts,.ts,3403,test,source-code,analyzed,digests;bytes;utf8;path;left;right;sorted;text;undecodable,,tests/git-paths.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/git-refs.test.ts,.ts,3261,test,source-code,analyzed,facts,,tests/git-refs.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/git-runner-hardening.test.ts,.ts,5057,test,source-code,analyzed,roots;record;root;binaries;argvPath;envPath;shim;argv;env;line;separator;value;declared,,tests/git-runner-hardening.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/git-scenarios.test.ts,.ts,15518,test,source-code,analyzed,ScenarioName;digests;commitId;text;branchHead;repository;change;CONFLICT;conflictedFile;deleteModifyConflictedFile;Expected;observed;EXPECTED;scenario;observation;expected,,tests/git-scenarios.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/git-status-parser.test.ts,.ts,14675,test,source-code,analyzed,digests;payload;parse;result;head;terminated;truncated;stdout,,tests/git-status-parser.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/github-contribution-contract.test.ts,.ts,12247,test,source-code,analyzed,repositoryRoot;templateRoot;formFiles;requiredFields;existingLabels;JsonObject;object;onlyKeys;readYaml;source;document;validateBodyElement;element;type;attributes;allowedAttributeKeys,,tests/github-contribution-contract.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/go-v3-oracle-contract.test.ts,.ts,9518,test,source-code,analyzed,repositoryRoot;manifestPath;sha256;Artifact;Manifest;manifest;rawManifest,,tests/go-v3-oracle-contract.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/go-v3-oracle-verifier.test.ts,.ts,5855,test,source-code,analyzed,repositoryRoot;verifier;manifestPath;canonical;verify;writeMutation;directory;copy;path;firstSurface;command;anchor;privatePath;result;distribution;cache,,tests/go-v3-oracle-verifier.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/host-adapter-contract.test.ts,.ts,3369,test,source-code,analyzed,HostAdapter;HostAdapterFactory;factory;deciding;extra;surface;invocation;inlining,,tests/host-adapter-contract.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/host-negotiation.test.ts,.ts,4144,test,source-code,analyzed,refusal;hostile,,tests/host-negotiation.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/host-operation-message.test.ts,.ts,4120,test,source-code,analyzed,fixtures;registry;message;candidate;result;first;duplicate,,tests/host-operation-message.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/init-answers.test.ts,.ts,3112,test,source-code,analyzed,registry;answers;resolved,,tests/init-answers.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/init-command.test.ts,.ts,12130,test,source-code,analyzed,ROOT;ANSWERS;Subject;subject;storage;output;run;written;first;settled;again;result;answers;target;ports;partial,,tests/init-command.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/init-fault-campaign.test.ts,.ts,4918,test,source-code,analyzed,TransactionServices;DurableOperation;campaignTimeoutMilliseconds;ANSWERS;Storage;Boundary;ports;services;MUTATING;enumerateBoundaries;occurrences;boundaries;occurrence;projectFiles;baseline;complete,,tests/init-fault-campaign.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/init-managed-section.test.ts,.ts,6157,test,source-code,analyzed,ManagedFileAuthorization;GENERATED;NOTHING_AUTHORIZED;file;plan;before;after;existing;merged;first;unmarked;malformed,,tests/init-managed-section.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/init-skeleton.test.ts,.ts,9168,test,source-code,analyzed,discoveryPath;Discovery;frozen;discovery;registry;nodeProject;answers;contentAt;effect;underBrain;kinds;refuse;sealedClock;random;uuid;generated,,tests/init-skeleton.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/init-stack-profile.test.ts,.ts,2514,test,source-code,analyzed,profile;entries;forward;reversed,,tests/init-stack-profile.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/lock-claims.test.ts,.ts,265315,test,source-code,analyzed,ClaimInspection;LockClaimRecord;LockServices;ObservedLockClaim;LeaseResource;lockStorage;services;withDurable;projectClaim;observedRecord;observedClaim;expiredClaimStorage;boundLeaseFiles;paths;prepared;observeClaim,,tests/lock-claims.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/lock-fault-campaign.test.ts,.ts,10087,test,source-code,analyzed,GuardedFixture;RESOURCE;DESTINATION;CONTENT;campaignTimeoutMilliseconds;MUTATING;ACTIONABLE;Boundary;Attempt;Verdict;runScenario;acquire;binding;enumerateBoundaries;occurrences;boundaries,,tests/lock-fault-campaign.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/lock-lifecycle.test.ts,.ts,12092,test,source-code,analyzed,services;lease;preparedLease;resealedAcquire;first;invalidSecond;priorEvents;input;prepared;binding;renew;takeover;release;acquire;event;poisoned,,tests/lock-lifecycle.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/lock-model.test.ts,.ts,2940,test,source-code,analyzed,,,tests/lock-model.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/lock-policy-properties.test.ts,.ts,11223,test,source-code,analyzed,LeasePolicyBinding;LeasePolicyDecision;lease;transition;current;tokens;actions;now;stateRevision;expired;priorToken;token;changed;decision;active;released,,tests/lock-policy-properties.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/lock-process-contention.test.ts,.ts,5342,test,source-code,analyzed,instant;expiry;contenders;rounds;testTimeoutMilliseconds;Conflict;Outcome;Round;acquisition;contend;results;contendRepeatedly;collected;played;acquired;conflicts,,tests/lock-process-contention.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/lock-schedules.test.ts,.ts,9881,test,source-code,analyzed,GuardedFixture;RESOURCE;OWNER_A;OWNER_B;DESTINATION;TTL_MS;STEP_MS;SKEW_MS;ACTIONS;Action;Outcome;Model;EMPTY;timeState;step;held,,tests/lock-schedules.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/lock-service.test.ts,.ts,7705,test,source-code,analyzed,fixture;storage;now;locks;subject;result;paths;project;alpha;zulu;leaseFiles;first;second;held;released;before,,tests/lock-service.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/locks-contract.test.ts,.ts,1844,test,source-code,analyzed,LockFixture;advancingClock;now;memoryFixture;storage;time;nodeFixture;root,,tests/locks-contract.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/managed-surface.test.ts,.ts,5650,test,source-code,analyzed,ACCEPTED;REFUSED;NEAR_MISSES;sha256;root;adapterAccepts;plannerAccepts,,tests/managed-surface.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/migration-observability.test.ts,.ts,4291,test,database-definition,analyzed,digests;digest;snapshot;planned;authorized;completed;persisted;audit;repair;dashboard,,tests/migration-observability.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/migration-plan.test.ts,.ts,6329,test,database-definition,analyzed,MigrationEntry;MigrationObservation;MigrationPlan;digests;digest;file;observation;ready;plan;forward;reversed;first;second,,tests/migration-plan.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/mutation-preview-properties.test.ts,.ts,9184,test,source-code,analyzed,MutationPreview;fakeRuntime;storage;corpus;write;ready;manifestOf;text;subject;guarded;first;second;previewed;committed;preview;manifest,,tests/mutation-preview-properties.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/mutation-preview.test.ts,.ts,4969,test,source-code,analyzed,MutationPreview;fakeRuntime;storage;writePlan;ready;manifestOf;text;previewed;committed;preview;manifest;subject;before;pending;residue;transactionServices,,tests/mutation-preview.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/node-event-store.test.ts,.ts,10878,test,source-code,analyzed,EventDraftV1;EventReducerRegistry;runId;eventsPath;snapshotPath;execFileAsync;readOnlyUnsupported;draft;reducers;temporaryProject;root;outside;runtime;countingDurableFileSystem;actual;calls,,tests/node-event-store.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/node-git-runner.test.ts,.ts,5593,test,source-code,analyzed,roots;repository;root;result;observation;refs;maxBuffer;stale;before;entries;readIndexDigest,,tests/node-git-runner.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/node-transaction-security.test.ts,.ts,19646,test,source-code,analyzed,run;temporaryProject;root;outside;fileSystem;container;displaced;swapped;lstatCalls;swap;result;directory;failure;captured;armed;sentinel,,tests/node-transaction-security.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/node-transactions.test.ts,.ts,9906,test,source-code,analyzed,DurableOperation;DurableOperationEvent;temporaryProject;root;fileSystem;events;failure;armed;operations;parent;rejections;observe;error;directory,,tests/node-transactions.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/node-workspace.test.ts,.ts,7496,test,source-code,analyzed,run;git;linkedFixture;base;principal;project;start;root;workspace;internal;external;legacy;fixture;metadata;linked,,tests/node-workspace.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/objective-adversarial.test.ts,.ts,4770,test,source-code,analyzed,ROOT;NOW;Subject;subject;storage;output;hostile;run;before;exitCode;published,,tests/objective-adversarial.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/objective-command.test.ts,.ts,12345,test,source-code,analyzed,ROOT;NOW;TEXT;FEATURE;ANSWERS_FOR_INIT;Subject;subject;storage;output;withObjective;first;settled;files;run;written;text,,tests/objective-command.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/objective-lifecycle.test.ts,.ts,9194,test,source-code,analyzed,ObjectiveDecision;ObjectiveObservation;NOW;LATER;state;present;identity;table;decision;replaced;created;once;twice;sequence;value;next,,tests/objective-lifecycle.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/package-boundaries.test.ts,.ts,1848,test,source-code,analyzed,roots;project;root;directory;first;second;run;installed,,tests/package-boundaries.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/package-verifier.test.ts,.ts,1484,test,source-code,analyzed,verify;core;source,,tests/package-verifier.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/parity-inventory-checker.test.ts,.ts,7462,test,source-code,analyzed,repositoryRoot;checker;inventoryRoot;canonicalDiscovery;canonicalMatrix;run;mutationPaths;directory;discovery;matrix;discoveryPath;matrixPath;rows;requiredRow;row;result,,tests/parity-inventory-checker.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/parity-inventory-contract.test.ts,.ts,7005,test,source-code,analyzed,repositoryRoot;inventoryRoot;DiscoveryEntry;Discovery;VerificationCase;MatrixRow;Matrix;readJson;activeCommands;discovery;matrix;rowIds;verificationIds;prdRows,,tests/parity-inventory-contract.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/parity-inventory-discovery.test.ts,.ts,12636,test,source-code,analyzed,repositoryRoot;discoveryPath;inventoryLibrary;Entry;Discovery;discovery;rawDiscovery;packages;schemas;pluginFiles;reasonCodes;commandForms;flags;allEntries;keys;script,,tests/parity-inventory-discovery.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/parity-inventory-matrix.test.ts,.ts,7297,test,source-code,analyzed,repositoryRoot;inventoryRoot;discoveryPath;matrixPath;inventoryLibrary;Discovery;VerificationCase;Row;Matrix;discovery;matrix;runValidation;script;discovered;covered;result,,tests/parity-inventory-matrix.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/plugin-install.test.ts,.ts,3666,test,source-code,analyzed,installer;roots;run;digestTree;hash;entries;root;target;secondBuild;changed;manifestFile;manifest;source,,tests/plugin-install.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/ports-contract.test.ts,.ts,10838,test,source-code,analyzed,DurableFileSystemContractFactory;noDispose;storage;root;GIT_IDENTITY;initGitRepository;env;outside;secret;fileSystem;clock;ids;output;environment;result;observation,,tests/ports-contract.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/post-1.0-extensions.test.ts,.ts,8632,test,source-code,analyzed,AttestationCrypto;PolicyPack;pack;result;selected;expected;observation;envelope;crypto;claims;trustedKeys;attestation,,tests/post-1.0-extensions.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/preview-explanation.test.ts,.ts,4897,test,source-code,analyzed,SENTINEL;fakeRuntime;storage;secretPlan;subject;preview;result;json;human;directory,,tests/preview-explanation.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/project-configuration-layers.test.ts,.ts,2935,test,source-code,analyzed,ConfigurationLayers;Settings;keys;layers;input;before;result,,tests/project-configuration-layers.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/project-configuration.test.ts,.ts,3674,test,source-code,analyzed,ConfigurationObservation;ConfigurationValidator;validConfiguration;file;recordingValidator;values;validator;secret;result;parsed;input,,tests/project-configuration.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/project-discovery-composition.test.ts,.ts,7550,test,source-code,analyzed,configuration;validator;root;request;ports;local;principal;start;workspace;observed;validated;calls;target;resolution;runtime,,tests/project-discovery-composition.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/project-discovery-properties.test.ts,.ts,4096,test,source-code,analyzed,generator;state;seed;next;segments;paths;depth;workspace;first;unsafe;path;root;ports;request;before;result,,tests/project-discovery-properties.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/project-root-resolution.test.ts,.ts,7918,test,source-code,analyzed,DirectoryProbe;DiscoveryRequest;WorkspaceObservation;probe;request;observation;selected;root;nearest;local;principal;input,,tests/project-root-resolution.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/project-types.test.ts,.ts,2818,test,source-code,analyzed,request;probe;observation;validator;resolutions,,tests/project-types.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/read-only-ports.test.ts,.ts,6179,test,source-code,analyzed,temporaryProject;root;ports;call;value;guarded;observed,,tests/read-only-ports.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/readme-honesty.test.ts,.ts,5933,test,source-code,analyzed,repositoryRoot;readme;roadmap;schemaRegistry;packageManifest;shellBlocks;commands;documentedNpmCommands,,tests/readme-honesty.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/result-contract-catalog.test.ts,.ts,5734,test,source-code,analyzed,repositoryRoot;discoveryPath;catalogPath;ReasonEntry;Catalog;Discovery;legacyCodes;catalog;catalogDigest;readJson;runtimeCodes;codes;descriptions;recoveries;expected,,tests/result-contract-catalog.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/result-contract-checker.test.ts,.ts,9391,test,source-code,analyzed,repositoryRoot;checker;resultSchemaPath;catalogSchemaPath;catalogPath;examplesPath;JsonObject;canonicalResultSchema;canonicalCatalogSchema;canonicalCatalog;canonicalExamples;readJson;run;reasons;mutationPaths;directory,,tests/result-contract-checker.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/result-contract-rendering.test.ts,.ts,7163,test,source-code,analyzed,repositoryRoot;examplesPath;libraryUrl;JsonObject;Rendered;examples;readJson;invoke;source;value;output;rendered;success;expected;candidate;internal,,tests/result-contract-rendering.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/result-contract-schema.test.ts,.ts,3692,test,source-code,analyzed,repositoryRoot;resultSchemaPath;catalogSchemaPath;catalogPath;JsonObject;resultSchema;catalogSchema;catalog;readJson;baseResult;success;ajv;validateResult;validateCatalog;validate,,tests/result-contract-schema.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/result-envelope.test.ts,.ts,2140,test,source-code,analyzed,result,,tests/result-envelope.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/result-renderer-equivalence.test.ts,.ts,3534,test,source-code,analyzed,Result;repositoryRoot;examplesPath;libraryUrl;examples;names;verifierRender;source;result;operation;rendered;child;parsed;base;permutations,,tests/result-renderer-equivalence.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/result-rendering.test.ts,.ts,2339,test,source-code,analyzed,result;rendered,,tests/result-rendering.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/result-validation.test.ts,.ts,6109,test,source-code,analyzed,Result;withField;result;evidence;reordered;invalid,,tests/result-validation.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/runtime-composition.test.ts,.ts,42311,test,source-code,analyzed,eventDraft;eventReducers;ports;clock;storage;fakeRuntime;output;durableFileSystem;snapshot;manifest;reads;options;phasesAtOutput;observeCommitted;progress;write,,tests/runtime-composition.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/runtime-distribution.test.ts,.ts,3310,test,source-code,analyzed,DistributionManifest;root;manifest;core;entries;denied;entry,,tests/runtime-distribution.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/runtime-handshake.test.ts,.ts,3130,test,source-code,analyzed,repositoryRoot;validateMessage;ajv;message,,tests/runtime-handshake.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/runtime-preflight.test.ts,.ts,5688,test,source-code,analyzed,repositoryRoot;stub;template;roots;materialize;source;root;entry;Execution;run;stdout;failure;result;rendered;validate;reason,,tests/runtime-preflight.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/schema-boundary.test.ts,.ts,1636,test,source-code,analyzed,SchemaRegistry;calls;value;registry;result;rejected;diagnostics,,tests/schema-boundary.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/schema-catalog.test.ts,.ts,7115,test,source-code,analyzed,EmbeddedSchemaEntry;mutableEntries;entryAt;entry;approvalIndex;index;objectRecord;expectInconsistent;expectDeeplyFrozen;nested;entries;first;second;firstSchema;secondSchema;schema,,tests/schema-catalog.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/schema-composition.test.ts,.ts,1210,test,source-code,analyzed,main;validate,,tests/schema-composition.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/schema-diagnostics.test.ts,.ts,1944,test,source-code,analyzed,error;diagnostics,,tests/schema-diagnostics.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/schema-intrinsic-environment.test.ts,.ts,10633,test,source-code,analyzed,intrinsic;trustedTuple;tuple;expectRejectedTrustedRealm;environment;descriptor;calls;safe;arrayDescriptor;reflectionDescriptor;intrinsicReflection;intrinsicIsArray;accessorCalls;reflectionCalls;prototype;foreignValues,,tests/schema-intrinsic-environment.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/schema-registry-fixtures.test.ts,.ts,13673,test,source-code,analyzed,FixtureCase;fixtures;registry;registryVersionCases;mutableFixture;expectInvalidWithReason;result;candidate;fixture;migrationOnly;response,,tests/schema-registry-fixtures.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/schema-registry-integrity.test.ts,.ts,4528,test,source-code,analyzed,EmbeddedSchemaEntry;catalogModulePath;registryWithContractOverrides;registryModule;request;entries;first;schema;last;missingId;intrinsicGetSchema;getSchema;registry,,tests/schema-registry-integrity.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/schema-registry-types.test.ts,.ts,2051,test,source-code,analyzed,ids;policies,,tests/schema-registry-types.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/schema-registry.test.ts,.ts,41581,test,source-code,analyzed,EmbeddedSchemaEntry;registry;repositoryRoot;bundledRuntime;runWithPrototypePollution;projectConfigRequest;migrationRequest;rootProjectConfigTypeDiagnostic;rootApprovalTypeDiagnostic;rootMigrationTypeDiagnostic;result;calls;inherited;value;request;expected,,tests/schema-registry.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/standard-input-port.test.ts,.ts,2113,test,source-code,analyzed,stream;input;terminal;ports,,tests/standard-input-port.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/supply-chain-contract.test.ts,.ts,15735,test,source-code,analyzed,repositoryRoot;read;Workflow;workflow;workflowNames;job;found;manifest;separator;name;version;declared;lockfile;unpinned;foreign;raw,,tests/supply-chain-contract.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/support/architecture.ts,.ts,8055,source,source-code,analyzed,Layer;SourceModule;Violation;Target;stripComments;patterns;collectImports;source;code;found;match;specifier;classifyLayer;builtins;isBuiltin;targetLayer,,tests/support/architecture.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/support/built-plugin.ts,.ts,678,source,source-code,analyzed,repositoryRoot;buildRoot;buildPlugin;hostPackage;runtimeEntry,,tests/support/built-plugin.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/support/fake-host-adapter.ts,.ts,2062,source,source-code,analyzed,FakeHostAdapterOptions;fakeHostAdapter;descriptor,,tests/support/fake-host-adapter.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/support/git-repositories.ts,.ts,27171,source,source-code,analyzed,SCENARIOS;ScenarioName;Scenario;IDENTITY;gitEnv;git;errorMessage;stderr;gitExpectingFailure;GitAttempt;tryGit;scratchDir;initRepositoryAt;withCleanup;withScenarioRoot;root,,tests/support/git-repositories.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/support/host-adapter-contract.ts,.ts,7254,source,source-code,analyzed,HostAdapter;HostInvocation;HostAdapterFactory;identifier;conformanceInvocation;conformanceResponse;methodsOf;found;current;request;responsePayload;describeHostAdapterContract;adapter;descriptor;invocation;message,,tests/support/host-adapter-contract.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
